26251;4;NULL;Cedric;Huang;0
24461;9;NULL;Ruth;Sai;1
17294;9;NULL;Ruth;Arun;0
12237;8;NULL;Ruth;Madan;0
17827;7;NULL;Maria;Coleman;0
26506;1;NULL;Ruth;Srini;0
12068;4;NULL;Maria;Jenkins;2
17728;9;NULL;Maria;Perry;1
27832;8;NULL;Margaret;Powell;0
16036;10;NULL;Maria;Long;1
13330;6;NULL;Maria;Patterson;2
25402;1;NULL;Maria;Hughes;1
28506;7;NULL;Ruth;Schmidt;0
17359;1;NULL;María;Flores;0
19387;8;NULL;Ruth;Rana;1
16067;1;NULL;Maria;Butler;0
21199;9;NULL;Ruth;Raman;0
28087;4;NULL;Maria;Simmons;1
27723;9;NULL;Ruth;Sullivan;0
28715;9;NULL;Maria;Foster;1
21025;10;NULL;Cedric;Wu;0
15702;10;NULL;Ruth;Mehta;0
26370;8;NULL;Maria;Bryant;0
28401;7;NULL;Maria;Alexander;1
20623;9;NULL;Ruth;Garcia;0
20779;4;NULL;Maria;Russell;0
18407;6;NULL;Maria;Griffin;1
15771;1;NULL;Maria;Diaz;2
18748;9;NULL;Gabrielle;Stewart;1
20546;6;NULL;Ruth;Fernandez;2
17902;8;NULL;Ruth;Lopez;2
12148;1;NULL;Gabrielle;Morris;0
12693;9;NULL;Ruth;Gonzalez;1
24635;4;NULL;Gabrielle;Rogers;2
26179;9;NULL;Ruth;Rodriguez;0
16818;4;NULL;Gabrielle;Reed;0
27637;1;NULL;Gabrielle;Cook;0
15980;1;NULL;Gabrielle;Morgan;2
20581;7;NULL;Ruth;Sanchez;0
22373;6;NULL;Gabrielle;Bell;1
23373;1;NULL;Gabrielle;Murphy;2
27674;4;NULL;Gabrielle;Rivera;1
14120;4;NULL;Gabrielle;Cooper;1
24183;7;NULL;Ruth;Perez;0
12019;4;NULL;Gabrielle;Cox;0
14660;1;NULL;Gabrielle;Howard;0
18464;9;NULL;Toni;Suri;0
26633;4;NULL;Gabrielle;Ward;1
17307;9;NULL;Warren;Chande;0
13147;4;NULL;Cedric;Lin;2
26295;1;NULL;Toni;Kapoor;0
21417;4;NULL;Gabrielle;Torres;0
24310;6;NULL;Gabrielle;Peterson;1
15560;1;NULL;Gabrielle;Gray;1
16000;6;NULL;Gabrielle;Ramirez;1
25829;9;NULL;Toni;Patel;0
12725;8;NULL;Gabrielle;James;0
23438;9;NULL;Toni;Vance;0
21696;1;NULL;Gabrielle;Watson;0
23092;4;NULL;Gabrielle;Brooks;0
19063;7;NULL;Gabrielle;Kelly;0
26162;9;NULL;Toni;Malhotra;0
17878;7;NULL;Gabrielle;Sanders;1
18459;4;NULL;Toni;Sai;0
14751;1;NULL;Gabrielle;Price;0
18045;8;NULL;Toni;Arun;0
20467;1;NULL;Gabrielle;Bennett;0
28787;1;NULL;Gabrielle;Wood;1
26668;9;NULL;Toni;Madan;0
14883;4;NULL;Gabrielle;Barnes;0
19253;10;NULL;Gabrielle;Ross;1
18603;6;NULL;Gabrielle;Henderson;0
28164;4;NULL;Gabrielle;Coleman;2
21659;6;NULL;Gabrielle;Jenkins;1
23072;1;NULL;Toni;Srini;0
25365;4;NULL;Gabrielle;Perry;2
17129;4;NULL;Gabrielle;Powell;0
17514;9;NULL;Cedric;Zhou;2
27900;8;NULL;Toni;Prasad;0
19830;6;NULL;Gabrielle;Long;0
18515;1;NULL;Gabrielle;Patterson;0
14146;10;NULL;Toni;Sara;2
23724;4;NULL;Gabrielle;Hughes;0
16605;9;NULL;Toni;Randall;1
21530;7;NULL;Toni;Raman;0
13429;4;NULL;Gabrielle;Washington;0
29083;9;NULL;Toni;Sullivan;0
13152;4;NULL;Gabrielle;Butler;1
29183;9;NULL;Gabrielle;Simmons;2
22085;4;NULL;Toni;Mehta;0
27741;1;NULL;Gabrielle;Foster;1
22193;9;NULL;Toni;Garcia;2
14438;1;NULL;Gabrielle;Gonzales;1
29349;1;NULL;Gabrielle;Bryant;0
12553;7;NULL;Toni;Fernandez;2
17670;4;NULL;Gabrielle;Alexander;1
25140;9;NULL;Toni;Lopez;0
28671;1;NULL;Gabrielle;Russell;0
18635;8;NULL;Toni;Martinez;0
18414;1;NULL;Gabrielle;Griffin;0
19335;7;NULL;Cedric;Ye;1
26575;4;NULL;Toni;Gonzalez;0
25251;9;NULL;Toni;Rodriguez;1
14893;6;NULL;Gabrielle;Diaz;0
12660;7;NULL;Toni;Sanchez;2
19108;1;NULL;Haley;Stewart;0
15581;9;NULL;Toni;Perez;2
20276;1;NULL;Haley;Sanchez;2
15729;9;NULL;Mayra;Suri;0
23548;6;NULL;Haley;Morris;0
16860;4;NULL;Haley;Rogers;0
16453;10;NULL;Mayra;Chandra;0
23554;6;NULL;Joan;Cook;0
17784;8;NULL;Mayra;Patel;1
13741;4;NULL;Haley;Morgan;0
29437;7;NULL;Haley;Bell;1
17312;9;NULL;Mayra;Kovar;1
15577;9;NULL;Mayra;Malhotra;1
21706;1;NULL;Haley;Murphy;1
20897;7;NULL;Mayra;Sai;2
27562;6;NULL;Haley;Bailey;0
25745;8;NULL;Mayra;Arun;1
24754;4;NULL;Haley;Rivera;0
15897;4;NULL;Haley;Cooper;0
19027;7;NULL;Mayra;Madan;0
11296;1;NULL;Haley;Richardson;0
22666;8;NULL;Mayra;Srini;2
11238;10;NULL;Mayra;Prasad;2
23890;4;NULL;Haley;Cox;2
24029;7;NULL;Haley;Howard;0
16631;9;NULL;Haley;Ward;1
17884;10;NULL;Mayra;Schmidt;0
23283;6;NULL;Haley;Torres;0
27909;10;NULL;Mayra;Randall;1
15842;1;NULL;Haley;Gray;1
23367;1;NULL;Haley;Ramirez;1
20990;9;NULL;Mayra;Raman;2
13458;1;NULL;Joan;James;0
28446;10;NULL;Mayra;Subram;0
17193;10;NULL;Haley;Brooks;0
15511;6;NULL;Haley;Kelly;0
25900;1;NULL;Haley;Sanders;0
18056;4;NULL;Haley;Price;1
12998;9;NULL;Mayra;Mehta;0
12027;1;NULL;Haley;Wood;0
17837;8;NULL;Mayra;Garcia;0
27356;9;NULL;Mayra;Lopez;0
12228;8;NULL;Mayra;Martinez;1
21339;6;NULL;Haley;Barnes;2
25361;6;NULL;Haley;Ross;0
27119;8;NULL;Mayra;Gonzalez;0
11778;1;NULL;Haley;Henderson;1
26882;7;NULL;Mayra;Sanchez;0
22087;4;NULL;Joan;Coleman;1
17971;7;NULL;Mayra;Perez;0
22337;4;NULL;Haley;Jenkins;0
13126;9;NULL;Lydia;Suri;0
25008;4;NULL;Haley;Perry;0
24278;9;NULL;Cedric;Xu;0
11630;1;NULL;Haley;Powell;0
22462;8;NULL;Lydia;Chandra;1
20776;1;NULL;Haley;Long;1
15303;4;NULL;Haley;Patterson;0
29414;7;NULL;Lydia;Patel;1
23127;4;NULL;Haley;Hughes;0
21482;1;NULL;Haley;Flores;1
23926;8;NULL;Lydia;Weber;0
23904;10;NULL;Haley;Washington;1
27997;4;NULL;Lydia;Malhotra;0
28596;4;NULL;Haley;Butler;1
13968;9;NULL;Lydia;Sai;1
26202;6;NULL;Haley;Simmons;2
25634;7;NULL;Lydia;Arun;0
14258;4;NULL;Haley;Foster;0
28499;8;NULL;Lydia;Srini;2
23071;4;NULL;Haley;Gonzales;0
17985;8;NULL;Cedric;Sun;0
17117;4;NULL;Lydia;Prasad;0
13482;4;NULL;Haley;Bryant;2
14037;4;NULL;Lydia;Sara;0
11837;4;NULL;Haley;Alexander;0
22707;8;NULL;Haley;Russell;0
18925;6;NULL;Haley;Griffin;0
29395;7;NULL;Lydia;Rana;0
22738;4;NULL;Haley;Diaz;0
26868;10;NULL;Lydia;Raman;0
28549;10;NULL;Lydia;Subram;1
28194;1;NULL;Lydia;Garcia;0
14523;9;NULL;Lydia;Fernandez;1
20142;7;NULL;Lydia;Lopez;1
24169;9;NULL;Lydia;Martinez;0
20723;8;NULL;Cedric;Zhu;0
29352;4;NULL;Lydia;Gonzalez;0
12579;9;NULL;Lydia;Sanchez;0
18376;4;NULL;Abigail;Diaz;0
16097;6;NULL;Jessica;Stewart;0
25589;8;NULL;Lydia;Perez;0
27667;4;NULL;Jessica;Sanchez;0
28967;4;NULL;Jessica;Morris;0
15669;10;NULL;Paul;Suurs;0
23026;4;NULL;Jessica;Rogers;2
29054;9;NULL;Abby;Kapoor;0
22258;4;NULL;Jessica;Reed;0
22131;4;NULL;Jessica;Cook;1
20946;8;NULL;Abby;Chandra;2
18371;1;NULL;Jessica;Morgan;2
22178;9;NULL;Jessica;Bell;0
16029;9;NULL;Abby;Patel;0
22225;1;NULL;Jessica;Murphy;0
12945;6;NULL;Jessica;Bailey;2
12215;10;NULL;Karla;She;1
27542;1;NULL;Jessica;Rivera;1
16015;4;NULL;Jessica;Cooper;1
29382;10;NULL;Karla;Deng;0
20184;1;NULL;Jessica;Richardson;1
12053;4;NULL;Cedric;Gao;1
22925;9;NULL;Karla;Shen;1
28816;1;NULL;Jessica;Cox;0
18201;9;NULL;Karla;Xie;0
23564;4;NULL;Jessica;Howard;1
15587;9;NULL;Jessica;Ward;0
14851;7;NULL;Karla;Tang;1
11583;7;NULL;Karla;Xu;0
27015;1;NULL;Jessica;Torres;1
11574;10;NULL;Karla;Luo;0
11868;6;NULL;Jessica;Peterson;2
13629;9;NULL;Karla;Yuan;0
19479;10;NULL;Jessica;Gray;0
29192;9;NULL;Jessica;Ramirez;0
19840;4;NULL;Jessica;James;2
13608;8;NULL;Karla;Kumar;0
23266;1;NULL;Jessica;Watson;0
26856;7;NULL;Jessica;Brooks;0
25219;9;NULL;Karla;Lal;1
21261;4;NULL;Jessica;Kelly;0
17650;10;NULL;Jessica;Sanders;0
24016;7;NULL;Karla;Sharma;2
24330;4;NULL;Jessica;Bennett;0
19493;10;NULL;Karla;Shan;0
11094;9;NULL;Cedric;Ma;1
18263;9;NULL;Karla;Jai;2
11863;1;NULL;Jessica;Wood;0
15068;8;NULL;Jessica;Barnes;0
25840;4;NULL;Karla;Pal;1
14880;4;NULL;Jessica;Ross;2
11065;4;NULL;Jessica;Henderson;0
13553;10;NULL;Jessica;Coleman;0
20595;7;NULL;Karla;Andersen;2
16850;1;NULL;Jessica;Jenkins;1
28161;6;NULL;Jessica;Perry;0
28936;9;NULL;Karla;Raje;0
16704;9;NULL;Karla;Chavez;0
14769;8;NULL;Jessica;Powell;1
16808;4;NULL;Jessica;Long;2
17182;10;NULL;Jessica;Patterson;0
23648;9;NULL;Karla;Chander;2
23668;1;NULL;Jessica;Hughes;0
27251;4;NULL;Jessica;Flores;2
15370;1;NULL;Jessica;Butler;2
25827;9;NULL;Karla;Nara;2
24796;4;NULL;Jessica;Simmons;2
26069;6;NULL;Jessica;Foster;2
22317;8;NULL;Karla;Nath;0
15610;10;NULL;Jessica;Gonzales;0
16092;1;NULL;Jessica;Bryant;0
11780;1;NULL;Jessica;Alexander;1
26572;6;NULL;Jessica;Russell;0
11146;9;NULL;Karla;Goel;1
27224;1;NULL;Jessica;Griffin;0
18084;1;NULL;Jessica;Diaz;2
17965;10;NULL;Warren;Chander;0
19941;10;NULL;Cedric;Liang;1
12730;10;NULL;Karla;Becker;1
13728;4;NULL;Taylor;Stewart;0
15929;10;NULL;Karla;Raji;1
27207;1;NULL;Taylor;Morris;0
17185;10;NULL;Karla;Anand;1
13177;1;NULL;Taylor;Rogers;0
14989;7;NULL;Shawna;She;0
23983;10;NULL;Taylor;Reed;0
16794;1;NULL;Taylor;Cook;1
24870;10;NULL;Taylor;Morgan;0
23286;4;NULL;Taylor;Bell;0
27791;8;NULL;Shawna;Deng;2
20654;4;NULL;Taylor;Murphy;2
16434;8;NULL;Taylor;Bailey;2
28454;8;NULL;Shawna;Simpson;1
17519;1;NULL;Taylor;Rivera;0
12212;7;NULL;Shawna;Xie;1
22105;4;NULL;Taylor;Cooper;2
18031;8;NULL;Shawna;Tang;1
19408;4;NULL;Taylor;Richardson;0
23419;9;NULL;Shawna;Xu;0
11436;10;NULL;Taylor;Cox;0
22659;8;NULL;Shawna;Luo;0
11266;1;NULL;Taylor;Howard;1
26483;4;NULL;Taylor;Ward;2
27487;9;NULL;Cedric;Guo;0
16364;4;NULL;Shawna;Yuan;1
16666;6;NULL;Taylor;Torres;0
26315;4;NULL;Taylor;Peterson;0
19085;9;NULL;Shawna;Kumar;0
20536;4;NULL;Taylor;Gray;2
29032;4;NULL;Taylor;Ramirez;0
17924;9;NULL;Shawna;Lal;0
23451;1;NULL;Taylor;James;0
22627;8;NULL;Shawna;Sharma;1
28155;4;NULL;Taylor;Watson;2
24313;1;NULL;Taylor;Brooks;0
27869;9;NULL;Shawna;Shan;2
20753;1;NULL;Taylor;Kelly;0
24655;4;NULL;Taylor;Sanders;1
17750;10;NULL;Shawna;Jai;2
20038;4;NULL;Taylor;Price;0
28972;1;NULL;Taylor;Bennett;0
23801;1;NULL;Taylor;Wood;2
24723;8;NULL;Shawna;Pal;0
14279;9;NULL;Taylor;Barnes;0
26545;4;NULL;Taylor;Ross;0
19051;7;NULL;Taylor;Henderson;1
18104;1;NULL;Taylor;Coleman;2
19556;9;NULL;Shawna;Andersen;0
22791;4;NULL;Taylor;Jenkins;0
19046;8;NULL;Shawna;Raje;1
20662;1;NULL;Taylor;Perry;2
20413;4;NULL;Taylor;Powell;1
25298;10;NULL;Cedric;He;2
12516;8;NULL;Shawna;Chander;1
12147;6;NULL;Taylor;Patterson;1
23898;8;NULL;Shawna;Rai;2
14285;4;NULL;Taylor;Hughes;1
27063;1;NULL;Taylor;Flores;0
21266;6;NULL;Taylor;Washington;2
19718;1;NULL;Taylor;Butler;0
29332;9;NULL;Shawna;Goel;2
18611;1;NULL;Taylor;Foster;0
15205;9;NULL;Shawna;Black;2
21590;1;NULL;Taylor;Gonzales;1
15901;1;NULL;Taylor;Bryant;0
13961;9;NULL;Shawna;Raji;0
17482;6;NULL;Taylor;Alexander;1
16255;7;NULL;Taylor;Russell;0
21863;8;NULL;Shawna;Anand;0
23269;4;NULL;Taylor;Griffin;0
20661;4;NULL;Taylor;Diaz;0
18304;9;NULL;Yolanda;She;0
18589;1;NULL;Anna;Stewart;0
28427;10;NULL;Yolanda;Deng;0
23710;1;NULL;Anna;Sanchez;0
18803;1;NULL;Cedric;Zheng;2
19447;7;NULL;Yolanda;Simpson;1
22726;1;NULL;Anna;Morris;2
12841;7;NULL;Yolanda;Xie;0
21201;9;NULL;Anna;Rogers;2
15893;1;NULL;Yolanda;Xu;2
27271;1;NULL;Anna;Reed;2
13945;1;NULL;Yolanda;Luo;0
17527;1;NULL;Anna;Cook;0
13869;4;NULL;Anna;Morgan;0
22154;6;NULL;Yolanda;Yuan;2
23394;4;NULL;Anna;Bell;0
18194;9;NULL;Yolanda;Kumar;0
16463;8;NULL;Anna;Murphy;1
23053;1;NULL;Anna;Bailey;0
25048;6;NULL;Yolanda;Sharma;0
24293;4;NULL;Anna;Rivera;2
12702;9;NULL;Yolanda;Shan;0
14515;4;NULL;Anna;Cooper;0
26969;8;NULL;Cedric;Hu;2
23637;7;NULL;Yolanda;Jai;0
15533;4;NULL;Anna;Richardson;0
18969;1;NULL;Anna;Cox;2
23748;7;NULL;Yolanda;Pal;1
24957;4;NULL;Anna;Howard;0
24636;1;NULL;Anna;Ward;1
21954;9;NULL;Yolanda;Andersen;0
28571;4;NULL;Anna;Torres;0
23069;4;NULL;Anna;Gray;0
20852;10;NULL;Yolanda;Raje;0
17682;1;NULL;Anna;Ramirez;0
16519;9;NULL;Yolanda;Chander;0
20338;4;NULL;Anna;James;0
20238;9;NULL;Anna;Watson;0
29080;9;NULL;Yolanda;Nara;2
14366;1;NULL;Anna;Brooks;0
27047;1;NULL;Yolanda;Rai;1
24625;6;NULL;Yolanda;Nath;2
20017;4;NULL;Anna;Sanders;0
14576;1;NULL;Anna;Price;0
26435;9;NULL;Yolanda;Goel;1
19559;9;NULL;Cedric;Cai;1
15225;9;NULL;Yolanda;Bhat;0
26473;1;NULL;Anna;Wood;0
20436;4;NULL;Anna;Barnes;0
15494;6;NULL;Anna;Ross;0
18019;8;NULL;Yolanda;Raji;1
24857;10;NULL;Anna;Henderson;1
26338;4;NULL;Anna;Coleman;1
21831;7;NULL;Yolanda;Anand;0
17234;9;NULL;Anna;Jenkins;0
24660;4;NULL;Anna;Perry;2
23680;4;NULL;Anna;Powell;1
19431;7;NULL;Bonnie;She;1
27289;4;NULL;Anna;Long;0
24060;8;NULL;Bonnie;Deng;0
17603;1;NULL;Anna;Patterson;0
19705;6;NULL;Anna;Hughes;2
18346;4;NULL;Anna;Flores;0
21405;9;NULL;Bonnie;Shen;2
14817;10;NULL;Anna;Washington;1
14775;8;NULL;Bonnie;Xie;0
28814;1;NULL;Anna;Butler;0
12451;6;NULL;Anna;Simmons;0
27856;10;NULL;Bonnie;Tang;1
14520;1;NULL;Bonnie;Xu;0
11646;1;NULL;Anna;Foster;1
16477;1;NULL;Anna;Gonzales;0
14727;1;NULL;Anna;Bryant;2
16647;4;NULL;Anna;Alexander;0
19337;10;NULL;Bonnie;Luo;0
20386;4;NULL;Anna;Russell;0
11234;4;NULL;Anna;Griffin;1
24803;1;NULL;Anna;Diaz;1
21650;4;NULL;Cedric;Zeng;0
15048;10;NULL;Bonnie;Yuan;0
12082;4;NULL;Lauren;Sanchez;0
20136;10;NULL;Bonnie;Kennedy;0
22051;1;NULL;Lauren;Rogers;0
27016;1;NULL;Lauren;Reed;0
29445;7;NULL;Bonnie;Lal;0
28836;6;NULL;Lauren;Cook;2
25562;9;NULL;Bonnie;Sharma;1
12329;10;NULL;Bonnie;Shan;0
11977;9;NULL;Bonnie;Jai;2
24217;10;NULL;Lauren;Morgan;0
18890;1;NULL;Lauren;Blue;1
25438;1;NULL;Lauren;Murphy;1
12708;4;NULL;Bonnie;Pal;2
15864;6;NULL;Lauren;Bailey;0
23934;7;NULL;Bonnie;Andersen;1
21317;4;NULL;Lauren;Rivera;1
22684;8;NULL;Lauren;Cooper;0
20629;9;NULL;Bonnie;Raje;1
14867;6;NULL;Lauren;Richardson;0
13337;1;NULL;Lauren;Cox;0
23992;9;NULL;Bonnie;Chande;0
12580;9;NULL;Cedric;She;0
27086;1;NULL;Lauren;Howard;2
28642;4;NULL;Lauren;Ward;0
16897;4;NULL;Lauren;Torres;0
19005;1;NULL;Lauren;Peterson;0
20018;1;NULL;Lauren;Gray;2
26450;1;NULL;Lauren;Ramirez;0
28815;4;NULL;Lauren;James;2
24023;7;NULL;Bonnie;Nara;0
17430;1;NULL;Edward;King;0
22744;4;NULL;Edward;Wright;0
28409;8;NULL;Bonnie;Rai;0
26931;10;NULL;Edward;Lopez;0
12632;7;NULL;Bonnie;Nath;0
11405;8;NULL;Bonnie;Goel;2
19717;1;NULL;Edward;Hill;0
24315;4;NULL;Edward;Scott;1
29097;9;NULL;Bonnie;Beck;0
26081;1;NULL;Edward;Green;0
12156;4;NULL;Bonnie;Raji;0
17163;4;NULL;Edward;Adams;0
18507;4;NULL;Edward;Baker;0
15253;9;NULL;Barry;Suri;0
15968;4;NULL;Edward;Gonzalez;0
26218;10;NULL;Barry;Patel;0
21441;6;NULL;Edward;Nelson;1
23824;4;NULL;Edward;Carter;0
17435;4;NULL;Edward;Mitchell;0
21570;9;NULL;Barry;Kovár;0
26471;4;NULL;Edward;Perez;0
25882;4;NULL;Edward;Roberts;0
20474;1;NULL;Edward;Turner;0
20845;8;NULL;Barry;Malhotra;0
16374;1;NULL;Edward;Phillips;0
22907;9;NULL;Barry;Sai;1
21119;7;NULL;Edward;Campbell;0
12938;1;NULL;Edward;Parker;1
27700;9;NULL;Barry;Arun;0
14700;10;NULL;Edward;Edwards;0
28627;4;NULL;Edward;Collins;0
26977;8;NULL;Barry;Madan;0
23147;4;NULL;Wyatt;Smith;0
17157;4;NULL;Wyatt;Johnson;0
19614;9;NULL;Wyatt;Williams;2
24341;4;NULL;Wyatt;Jones;1
21329;4;NULL;Wyatt;Brown;0
24732;1;NULL;Wyatt;Davis;0
17932;7;NULL;Barry;Srini;0
23744;7;NULL;Barry;Prasad;0
26703;1;NULL;Wyatt;Miller;0
15946;4;NULL;Wyatt;Wilson;0
18971;6;NULL;Wyatt;Moore;0
22209;9;NULL;Cedric;Shen;0
13965;9;NULL;Barry;Sara;2
27295;1;NULL;Wyatt;Taylor;0
14832;10;NULL;Barry;Rana;0
14284;1;NULL;Wyatt;Anderson;1
12431;6;NULL;Wyatt;Thomas;1
24783;4;NULL;Barry;Raman;0
26057;4;NULL;Barry;Subram;2
21579;1;NULL;Wyatt;Jackson;2
16361;4;NULL;Wyatt;White;0
21748;4;NULL;Wyatt;Harris;0
16234;4;NULL;Wyatt;Martin;1
17194;8;NULL;Wyatt;Thompson;2
27433;4;NULL;Barry;Garcia;0
24941;1;NULL;Wyatt;Garcia;0
22881;6;NULL;Wyatt;Martinez;0
20271;4;NULL;Barry;Fernandez;0
19659;4;NULL;Wyatt;Robinson;0
25077;1;NULL;Wyatt;Clark;0
21218;9;NULL;Wyatt;Rodriguez;0
24837;8;NULL;Wyatt;Lewis;2
26020;9;NULL;Barry;Lopez;0
12921;4;NULL;Wyatt;Lee;0
13165;4;NULL;Wyatt;Walker;2
23827;6;NULL;Wyatt;Hall;0
12621;7;NULL;Barry;Martinez;0
28804;4;NULL;Wyatt;Allen;1
25087;1;NULL;Wyatt;Young;0
25105;4;NULL;Warren;Nara;0
19297;7;NULL;Cedric;Xie;0
12554;10;NULL;Barry;Rodriguez;0
24679;4;NULL;Wyatt;Hernandez;0
22671;10;NULL;Wyatt;King;0
17150;1;NULL;Wyatt;Wright;0
27282;6;NULL;Barry;Perez;2
20765;4;NULL;Wyatt;Lopez;2
17512;9;NULL;Cesar;Suri;1
11016;4;NULL;Wyatt;Hill;1
24302;9;NULL;Cesar;Kapoor;0
23039;4;NULL;Wyatt;Scott;1
20236;9;NULL;Cesar;Chandra;0
18606;1;NULL;Wyatt;Green;1
14890;4;NULL;Wyatt;Adams;1
12821;7;NULL;Cesar;McDonald;2
25101;6;NULL;Wyatt;Baker;0
18243;9;NULL;Cesar;Sai;1
17859;4;NULL;Wyatt;Gonzalez;0
16225;4;NULL;Wyatt;Nelson;0
28381;8;NULL;Cedric;Tang;0
17429;1;NULL;Wyatt;Carter;0
14048;9;NULL;Wyatt;Mitchell;0
24859;10;NULL;Cesar;Arun;2
26537;1;NULL;Wyatt;Perez;0
11608;7;NULL;Cesar;Madan;2
15900;6;NULL;Wyatt;Roberts;0
20034;6;NULL;Wyatt;Turner;1
11563;10;NULL;Cesar;Srini;0
23411;9;NULL;Cesar;Prasad;0
27602;6;NULL;Wyatt;Campbell;0
25325;10;NULL;Wyatt;Parker;0
18530;1;NULL;Wyatt;Evans;0
22172;9;NULL;Cesar;Sara;0
19728;1;NULL;Wyatt;Edwards;1
19044;10;NULL;Cesar;Rana;0
28295;1;NULL;Wyatt;Collins;1
24004;9;NULL;César;Raman;0
11475;10;NULL;Cesar;Subram;0
26534;4;NULL;Fernando;Smith;1
20241;9;NULL;Cesar;Mehta;0
18198;9;NULL;Cedric;Xu;2
19194;7;NULL;Cesar;Garcia;2
12023;4;NULL;Fernando;Johnson;2
20035;6;NULL;Cesar;Fernandez;0
15469;4;NULL;Fernando;Williams;0
17500;9;NULL;Cesar;Lopez;0
19001;6;NULL;Fernando;Brown;0
23981;7;NULL;Cesar;Martinez;0
16954;1;NULL;Fernando;Davis;0
17716;7;NULL;Cesar;Gonzalez;0
25335;6;NULL;Cesar;Rodriguez;0
23988;10;NULL;Cesar;Sánchez;1
20024;4;NULL;Fernando;Miller;1
16643;6;NULL;Fernando;Wilson;0
27982;9;NULL;Cesar;Perez;1
26582;6;NULL;Fernando;Moore;1
16454;10;NULL;Marco;Suri;0
12135;4;NULL;Fernando;Taylor;1
19512;10;NULL;Marco;Kapoor;1
28466;7;NULL;Marco;Chandra;0
23671;1;NULL;Fernando;Thomas;0
19575;9;NULL;Marco;Patel;0
13124;9;NULL;Marco;Vance;1
15328;4;NULL;Fernando;Jackson;2
29459;9;NULL;Marco;Malhotra;0
17876;8;NULL;Fernando;Harris;2
24840;10;NULL;Marco;Sai;0
24940;4;NULL;Fernando;Martin;1
16350;9;NULL;Fernando;Thompson;0
19030;8;NULL;Marco;Arun;1
20454;9;NULL;Fernando;Martinez;2
18895;9;NULL;Marco;Madan;1
28288;4;NULL;Marco;Srini;2
23479;1;NULL;Fernando;Robinson;0
15606;9;NULL;Marco;Prasad;0
14872;1;NULL;Fernando;Clark;2
12967;4;NULL;Fernando;Rodriguez;0
15449;10;NULL;Cedric;Yuan;0
15641;9;NULL;Marco;Sara;1
21574;1;NULL;Fernando;Lewis;0
24473;9;NULL;Marco;Rana;2
20145;7;NULL;Fernando;Lee;0
23302;1;NULL;Fernando;Walker;1
22100;6;NULL;Fernando;Hall;0
16805;1;NULL;Fernando;Allen;1
28174;1;NULL;Marco;Subram;0
11007;9;NULL;Marco;Mehta;0
19845;1;NULL;Fernando;Hernandez;0
26016;4;NULL;Fernando;King;0
15336;4;NULL;Marco;Garcia;0
24701;7;NULL;Marco;Fernandez;2
12923;4;NULL;Fernando;Wright;0
13682;8;NULL;Fernando;Lopez;2
11429;7;NULL;Marco;Lopez;1
24763;6;NULL;Fernando;Hill;1
22254;1;NULL;Fernando;Scott;0
17258;9;NULL;Fernando;Green;1
20374;4;NULL;Fernando;Adams;0
13374;4;NULL;Marco;Martinez;2
17533;1;NULL;Fernando;Baker;0
26243;1;NULL;Fernando;Gonzalez;0
25564;9;NULL;Fernando;Nelson;2
27598;9;NULL;Marco;Gonzalez;0
14563;1;NULL;Fernando;Carter;1
17981;10;NULL;Fernando;Mitchell;0
27848;10;NULL;Fernando;Perez;0
22860;9;NULL;Cedric;Kumar;0
28182;4;NULL;Fernando;Turner;1
13413;1;NULL;Fernando;Phillips;1
18910;1;NULL;Marco;Perez;0
23366;4;NULL;Fernando;Campbell;1
18152;7;NULL;Bryant;Suri;2
18497;1;NULL;Fernando;Evans;1
22946;9;NULL;Bryant;Kapoor;2
23185;4;NULL;Fernando;Edwards;2
24404;4;NULL;Bryant;Chapman;0
27969;9;NULL;Bryant;Patel;1
25461;7;NULL;Fernando;Collins;0
13562;10;NULL;Bryant;Van;2
19848;1;NULL;Bryant;Malhotra;0
17267;4;NULL;Abigail;Stewart;0
28192;1;NULL;Abigail;Sanchez;0
28776;4;NULL;Abigail;Morris;0
22577;9;NULL;Bryant;Sai;2
20453;9;NULL;Bryant;Arun;2
18815;1;NULL;Abigail;Rogers;0
21478;4;NULL;Abigail;Reed;2
23874;1;NULL;Abigail;Cook;2
12186;4;NULL;Bryant;Srini;0
24431;6;NULL;Abigail;Morgan;1
21117;7;NULL;Bryant;Sara;1
13914;4;NULL;Abigail;Bell;0
21878;9;NULL;Bryant;Rana;1
27466;1;NULL;Abigail;Murphy;0
19048;10;NULL;Bryant;Raman;1
27531;1;NULL;Abigail;Bailey;2
14717;7;NULL;Abigail;Rivera;0
24843;8;NULL;Bryant;Subram;0
24329;1;NULL;Abigail;Cooper;0
13806;7;NULL;Bryant;Mehta;0
14060;9;NULL;Cedric;Sharma;0
11431;8;NULL;Bryant;Garcia;0
14236;9;NULL;Abigail;Richardson;0
21275;4;NULL;Abigail;Cox;2
14656;1;NULL;Bryant;Fernandez;0
12169;4;NULL;Abigail;Howard;0
24218;10;NULL;Bryant;Lopez;0
14419;1;NULL;Abigail;Ward;0
25367;6;NULL;Abigail;Torres;0
19471;10;NULL;Bryant;Martinez;2
23448;1;NULL;Abigail;Peterson;0
15859;6;NULL;Abigail;Ramirez;0
24497;1;NULL;Abigail;James;0
11811;4;NULL;Abigail;Brooks;2
29360;10;NULL;Bryant;Rodriguez;0
26609;1;NULL;Abigail;Kelly;0
13113;9;NULL;Bryant;Sanchez;1
